domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
unilever.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:48:16.296Z,https://www.unilever.co.th/,ok,,1,,OneTrust,th-TH,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/unilever.co.th/desktop/run2_banner.png,evidence/unilever.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/unilever.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step1_after=evidence/unilever.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/unilever.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step2_after=evidence/unilever.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/unilever.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step3_after=evidence/unilever.co.th/desktop/run2_interstitial_step3_after.png; "
unilever.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:48:34.852Z,https://www.unilever.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/unilever.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/unilever.co.th/mobile/run2_interstitial_step1_before.png; 
nestle.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:48:39.809Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,2,1,1,,0,0,,,,1,,,,,,,,,,,evidence/nestle.co.th/desktop/run2_banner.png,evidence/nestle.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/nestle.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence/nestle.co.th/desktop/run2_interstitial_step1_after.png; "
nestle.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:48:39.808Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,2,1,1,,0,0,,,,1,,,,,,,,,,,evidence/nestle.co.th/desktop/run1_banner.png,evidence/nestle.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/nestle.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence/nestle.co.th/desktop/run1_interstitial_step1_after.png; "
nestle.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:48:42.486Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,2,1,1,,0,0,,,,1,,,,,,,,,,,evidence/nestle.co.th/mobile/run1_banner.png,evidence/nestle.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/nestle.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence/nestle.co.th/mobile/run1_interstitial_step1_after.png; "
apple.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:48:51.889Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/apple.com/desktop/run1_banner.png,evidence/apple.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/apple.com/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence/apple.com/desktop/run1_interstitial_step1_after.png; "
nestle.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:48:51.886Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,2,1,1,,0,0,,,,1,,,,,,,,,,,evidence/nestle.co.th/mobile/run2_banner.png,evidence/nestle.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/nestle.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence/nestle.co.th/mobile/run2_interstitial_step1_after.png; "
apple.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:48:53.956Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/apple.com/desktop/run2_banner.png,evidence/apple.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/apple.com/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence/apple.com/desktop/run2_interstitial_step1_after.png; "
tourismthailand.org,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:49:04.511Z,https://www.tourismthailand.org/,blocked_by_antibot,cloudflare_turnstile,0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,interstitial_step1_before=evidence/tourismthailand.org/desktop/run1_interstitial_step1_before.png; 
apple.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:49:02.947Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/apple.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/apple.com/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence/apple.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/apple.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.apple.com/th/; interstitial_clicked=""""; interstitial_step2_after=evidence/apple.com/mobile/run1_interstitial_step2_after.png; "
apple.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:49:03.665Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/apple.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/apple.com/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence/apple.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/apple.com/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.apple.com/th/; interstitial_clicked=""""; interstitial_step2_after=evidence/apple.com/mobile/run2_interstitial_step2_after.png; "
tourismthailand.org,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:49:08.961Z,https://www.tourismthailand.org/,blocked_by_antibot,cloudflare_turnstile,0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,interstitial_step1_before=evidence/tourismthailand.org/desktop/run2_interstitial_step1_before.png; 
tourismthailand.org,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:49:12.368Z,https://www.tourismthailand.org/Home,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/tourismthailand.org/mobile/run2_banner.png,,"interstitial_step1_before=evidence/tourismthailand.org/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tourismthailand.org/Home; interstitial_clicked=""""; interstitial_step1_after=evidence/tourismthailand.org/mobile/run2_interstitial_step1_after.png; "
tourismthailand.org,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:49:11.795Z,https://www.tourismthailand.org/Home,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/tourismthailand.org/mobile/run1_banner.png,,"interstitial_step1_before=evidence/tourismthailand.org/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tourismthailand.org/Home; interstitial_clicked=""""; interstitial_step1_after=evidence/tourismthailand.org/mobile/run1_interstitial_step1_after.png; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:49:12.863Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,,,,,,,,,,evidence/airportthai.co.th/desktop/run1_banner.png,evidence/airportthai.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/airportthai.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence/airportthai.co.th/desktop/run1_interstitial_step1_after.png; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:49:23.082Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,,,,,,,,,,evidence/airportthai.co.th/desktop/run2_banner.png,evidence/airportthai.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/airportthai.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence/airportthai.co.th/desktop/run2_interstitial_step1_after.png; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:49:23.085Z,https://www.airportthai.co.th/en/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,1,1,0,,,,,,,,,,,,,,,evidence/airportthai.co.th/mobile/run1_banner.png,evidence/airportthai.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/airportthai.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/en/; interstitial_clicked=""""; interstitial_step1_after=evidence/airportthai.co.th/mobile/run1_interstitial_step1_after.png; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:49:28.827Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,,,,,,,,,,evidence/airportthai.co.th/mobile/run2_banner.png,evidence/airportthai.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/airportthai.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence/airportthai.co.th/mobile/run2_interstitial_step1_after.png; "
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:49:37.474Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/suvarnabhumiairport.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/suvarnabhumiairport.com/desktop/run1_interstitial_step1_before.png; 
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:49:40.191Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/suvarnabhumiairport.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/suvarnabhumiairport.com/desktop/run2_interstitial_step1_before.png; 
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:49:43.007Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/suvarnabhumiairport.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/suvarnabhumiairport.com/mobile/run1_interstitial_step1_before.png; 
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:49:45.705Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/suvarnabhumiairport.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/suvarnabhumiairport.com/mobile/run2_interstitial_step1_before.png; 
donmueangairport.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:49:47.740Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,13,,,1,,,,,,,,,,,,,,,,,evidence/donmueangairport.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence/donmueangairport.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/donmueangairport.com/desktop/run1_interstitial_step1_after.png; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:49:50.504Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,20,,,1,,,,,,,,,,,,,,,,,evidence/donmueangairport.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence/donmueangairport.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/donmueangairport.com/desktop/run2_interstitial_step1_after.png; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:49:53.089Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,7,,,1,,,,,,,,,,,,,,,,,evidence/donmueangairport.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/donmueangairport.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/donmueangairport.com/mobile/run1_interstitial_step1_after.png; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:49:55.717Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,7,,,1,,,,,,,,,,,,,,,,,evidence/donmueangairport.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/donmueangairport.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/donmueangairport.com/mobile/run2_interstitial_step1_after.png; "
transport.co.th,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:50:03.211Z,https://transport.co.th/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,1,1,0,,,,,,,,,,,,,,,evidence/transport.co.th/mobile/run1_banner.png,evidence/transport.co.th/mobile/run1_manage.png,interstitial_step1_before=evidence/transport.co.th/mobile/run1_interstitial_step1_before.png; 
transport.co.th,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:49:58.981Z,https://transport.co.th/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,1,1,0,,,,,,,,,,,,,,,evidence/transport.co.th/desktop/run1_banner.png,evidence/transport.co.th/desktop/run1_manage.png,interstitial_step1_before=evidence/transport.co.th/desktop/run1_interstitial_step1_before.png; 
transport.co.th,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:50:00.128Z,https://transport.co.th/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,7,,,1,1,0,,,,,,,,,,,,,,,evidence/transport.co.th/desktop/run2_banner.png,evidence/transport.co.th/desktop/run2_manage.png,interstitial_step1_before=evidence/transport.co.th/desktop/run2_interstitial_step1_before.png; 
thaiairways.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:50:18.633Z,https://thaiairways.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/thaiairways.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/thaiairways.com/desktop/run1_interstitial_step1_before.png; 
thaiairways.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:50:19.698Z,https://thaiairways.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/thaiairways.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/thaiairways.com/desktop/run2_interstitial_step1_before.png; 
transport.co.th,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:50:17.518Z,https://transport.co.th/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,11,,,1,1,0,,,,,,,,,,,,,,,evidence/transport.co.th/mobile/run2_banner.png,evidence/transport.co.th/mobile/run2_manage.png,interstitial_step1_before=evidence/transport.co.th/mobile/run2_interstitial_step1_before.png; 
bangkokair.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:50:33.846Z,https://www.bangkokair.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bangkokair.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/bangkokair.com/desktop/run1_interstitial_step1_before.png; 
thaiairways.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:50:24.839Z,https://www.thaiairways.com/en-th/,ok,,1,,OneTrust,en,1,0,1,0,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,2,1,1,1,1,0,,,,1,,,,,,,,,,,evidence/thaiairways.com/mobile/run1_banner.png,evidence/thaiairways.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/thaiairways.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step1_after=evidence/thaiairways.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/thaiairways.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step2_after=evidence/thaiairways.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/thaiairways.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step3_after=evidence/thaiairways.com/mobile/run1_interstitial_step3_after.png; "
bangkokair.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:50:40.412Z,https://www.bangkokair.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bangkokair.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/bangkokair.com/desktop/run2_interstitial_step1_before.png; 
thaiairways.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:50:25.909Z,https://www.thaiairways.com/en-th/,ok,,1,,OneTrust,en,1,0,1,0,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,1,2,1,1,1,0,,,,1,,,,,,,,,,,evidence/thaiairways.com/mobile/run2_banner.png,evidence/thaiairways.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/thaiairways.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step1_after=evidence/thaiairways.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/thaiairways.com/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step2_after=evidence/thaiairways.com/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/thaiairways.com/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step3_after=evidence/thaiairways.com/mobile/run2_interstitial_step3_after.png; "
bangkokair.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:50:45.339Z,https://www.bangkokair.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bangkokair.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/bangkokair.com/mobile/run1_interstitial_step1_before.png; 
bangkokair.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:50:46.720Z,https://www.bangkokair.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bangkokair.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/bangkokair.com/mobile/run2_interstitial_step1_before.png; 
nokair.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:50:53.124Z,https://nokair.com/,ok,,1,,unknown,en-US,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,1,1,0,,,,,,,,,,,,,,,evidence/nokair.com/mobile/run1_banner.png,evidence/nokair.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/nokair.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://nokair.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/nokair.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/nokair.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://nokair.com/; interstitial_clicked=""""; interstitial_step2_after=evidence/nokair.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/nokair.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://nokair.com/; interstitial_clicked=""""; interstitial_step3_after=evidence/nokair.com/mobile/run1_interstitial_step3_after.png; "
